latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
30.46275,104.62023,298.68,0.39,0.36,2023-03-29,1851,1,nominal,2.0NRT,269.08,0.43,N
30.05862,106.57401,295.75,0.44,0.38,2023-03-29,1851,1,nominal,2.0NRT,279.28,0.69,N
29.83146,107.60549,321.25,0.49,0.4,2023-03-29,1851,1,nominal,2.0NRT,286.39,3.92,N
29.95052,106.32394,303.87,0.43,0.38,2023-03-29,1851,1,nominal,2.0NRT,278.81,0.98,N
29.82935,106.5098,295.6,0.44,0.38,2023-03-29,1851,1,nominal,2.0NRT,276.88,0.67,N
29.84936,106.13773,301.1,0.43,0.38,2023-03-29,1851,1,nominal,2.0NRT,280.52,0.77,N
29.30897,105.72189,301.26,0.42,0.38,2023-03-29,1851,1,nominal,2.0NRT,282.58,0.69,N
29.22638,106.00747,302.95,0.43,0.38,2023-03-29,1851,1,nominal,2.0NRT,282.19,0.99,N
29.74861,98.71948,300.81,0.52,0.42,2023-03-29,1851,1,nominal,2.0NRT,270.9,1.47,N
27.71843,109.13373,295.84,0.42,0.45,2023-03-29,1851,1,nominal,2.0NRT,280.55,0.64,N
28.31706,105.17826,300.02,0.41,0.37,2023-03-29,1851,1,nominal,2.0NRT,282.21,0.53,N
27.72382,108.10329,305.82,0.56,0.43,2023-03-29,1851,1,nominal,2.0NRT,280.39,1.6,N
28.08888,105.53339,297.1,0.42,0.38,2023-03-29,1851,1,nominal,2.0NRT,281.37,0.75,N
27.33219,108.99934,295.23,0.42,0.45,2023-03-29,1851,1,nominal,2.0NRT,280.13,0.5,N
27.79003,102.2148,299.69,0.39,0.36,2023-03-29,1851,1,nominal,2.0NRT,284.51,0.83,N
27.7466,102.21045,302.23,0.39,0.36,2023-03-29,1851,1,nominal,2.0NRT,283.91,1.35,N
27.74449,102.202,320.33,0.39,0.36,2023-03-29,1851,1,nominal,2.0NRT,285.8,2.16,N
27.7439,102.2059,303.47,0.39,0.36,2023-03-29,1851,1,nominal,2.0NRT,285.75,1.24,N
27.74331,102.20982,307.34,0.39,0.36,2023-03-29,1851,1,nominal,2.0NRT,286.09,1.24,N
27.74272,102.21371,306.74,0.39,0.36,2023-03-29,1851,1,nominal,2.0NRT,286.66,1.51,N
27.74061,102.20527,301.78,0.39,0.36,2023-03-29,1851,1,nominal,2.0NRT,287.06,1.24,N
27.74002,102.20918,316.2,0.39,0.36,2023-03-29,1851,1,nominal,2.0NRT,287.44,1.24,N
27.72594,102.21146,313.89,0.39,0.36,2023-03-29,1851,1,nominal,2.0NRT,285.53,1.97,N
26.63844,101.42693,302.9,0.39,0.36,2023-03-29,1851,1,nominal,2.0NRT,291.72,0.89,N
26.62906,101.48948,300.12,0.39,0.36,2023-03-29,1851,1,nominal,2.0NRT,289.01,0.34,N
26.62377,101.45654,300.88,0.39,0.36,2023-03-29,1851,1,nominal,2.0NRT,287.98,0.57,N
26.62106,101.4519,303.38,0.39,0.36,2023-03-29,1851,1,nominal,2.0NRT,287.17,0.9,N
26.5907,101.65385,307.82,0.39,0.36,2023-03-29,1851,1,nominal,2.0NRT,287.41,1,N
26.61483,101.47074,330.02,0.39,0.36,2023-03-29,1851,1,nominal,2.0NRT,290.02,3.13,N
26.58038,101.69965,310.95,0.39,0.36,2023-03-29,1851,1,nominal,2.0NRT,290.76,1.08,N
26.57903,101.66355,308.85,0.39,0.36,2023-03-29,1851,1,nominal,2.0NRT,288.6,9.34,N
26.57844,101.66747,316.66,0.39,0.36,2023-03-29,1851,1,nominal,2.0NRT,302.06,22.91,N
26.57514,101.66682,329.08,0.39,0.36,2023-03-29,1851,1,nominal,2.0NRT,289.52,2.37,N
26.57455,101.67075,313.65,0.39,0.36,2023-03-29,1851,1,nominal,2.0NRT,291.83,2.37,N
26.57066,101.674,325.97,0.39,0.36,2023-03-29,1851,1,nominal,2.0NRT,293.57,2.52,N
26.57124,101.67008,315.49,0.39,0.36,2023-03-29,1851,1,nominal,2.0NRT,292.61,2.37,N
26.56676,101.67723,342.7,0.39,0.36,2023-03-29,1851,1,nominal,2.0NRT,296.66,2.46,N
26.56794,101.66945,306.56,0.39,0.36,2023-03-29,1851,1,nominal,2.0NRT,292.61,1.8,N
26.56735,101.67333,310.82,0.39,0.36,2023-03-29,1851,1,nominal,2.0NRT,294.36,2.46,N
26.56346,101.67658,330.53,0.39,0.36,2023-03-29,1851,1,nominal,2.0NRT,293.34,2.46,N
26.56405,101.67268,315.15,0.39,0.36,2023-03-29,1851,1,nominal,2.0NRT,292.02,2.46,N
26.56171,101.68819,299.63,0.39,0.36,2023-03-29,1851,1,nominal,2.0NRT,289.62,0.95,N
26.502,101.8359,297.82,0.39,0.36,2023-03-29,1851,1,nominal,2.0NRT,286.98,0.67,N
26.44319,101.86516,309.81,0.39,0.36,2023-03-29,1851,1,nominal,2.0NRT,291.16,1.38,N
26.38271,101.97269,300.85,0.39,0.36,2023-03-29,1851,1,nominal,2.0NRT,286.6,1.12,N
26.13204,103.17018,295.06,0.39,0.36,2023-03-29,1851,1,nominal,2.0NRT,284.6,0.46,N
25.31244,103.87643,301.13,0.4,0.37,2023-03-29,1851,1,nominal,2.0NRT,280.84,0.77,N
25.49138,102.51569,295.43,0.38,0.36,2023-03-29,1851,1,nominal,2.0NRT,285.12,1,N
25.80601,99.10024,295.48,0.45,0.39,2023-03-29,1851,1,nominal,2.0NRT,278.52,0.93,N
25.79827,99.10382,299.8,0.45,0.39,2023-03-29,1851,1,nominal,2.0NRT,279.64,1,N
25.79902,99.10644,302.52,0.45,0.39,2023-03-29,1851,1,nominal,2.0NRT,281.32,1.43,N
25.78478,98.88734,298.67,0.46,0.39,2023-03-29,1851,1,nominal,2.0NRT,282.33,0.56,N
25.51664,100.7274,297.13,0.4,0.37,2023-03-29,1851,1,nominal,2.0NRT,282.23,0.89,N
25.23236,102.54075,302.88,0.38,0.36,2023-03-29,1851,1,nominal,2.0NRT,285.47,0.64,N
25.01714,103.21624,295.22,0.39,0.36,2023-03-29,1851,1,nominal,2.0NRT,279.86,0.72,N
25.00061,103.21302,310.16,0.39,0.36,2023-03-29,1851,1,nominal,2.0NRT,283.82,1.15,N
25.01794,103.06627,298.71,0.39,0.36,2023-03-29,1851,1,nominal,2.0NRT,281.12,0.65,N
25.57568,98.83414,302.5,0.46,0.39,2023-03-29,1851,1,nominal,2.0NRT,283.07,0.8,N
24.96393,102.38618,300.08,0.38,0.36,2023-03-29,1851,1,nominal,2.0NRT,286.28,0.99,N
24.94872,102.37553,306.41,0.38,0.36,2023-03-29,1851,1,nominal,2.0NRT,282.46,0.71,N
24.93438,102.42318,308.04,0.38,0.36,2023-03-29,1851,1,nominal,2.0NRT,285.89,0.96,N
25.06418,101.57087,304.25,0.39,0.36,2023-03-29,1851,1,nominal,2.0NRT,286.04,1.02,N
25.608,97.30538,336.35,0.55,0.43,2023-03-29,1851,1,nominal,2.0NRT,289.08,5.69,N
25.41343,97.46042,300.45,0.54,0.42,2023-03-29,1851,1,nominal,2.0NRT,290.3,0.9,N
24.70967,102.16843,301.13,0.38,0.36,2023-03-29,1851,1,nominal,2.0NRT,284.78,0.97,N
25.1416,98.87311,322.05,0.46,0.39,2023-03-29,1851,1,nominal,2.0NRT,284.03,1.62,N
25.07447,99.2858,312.37,0.44,0.38,2023-03-29,1851,1,nominal,2.0NRT,282.34,1.72,N
24.47511,102.6749,297.15,0.39,0.36,2023-03-29,1851,1,nominal,2.0NRT,283.99,0.65,N
24.46942,102.54208,299.99,0.39,0.36,2023-03-29,1851,1,nominal,2.0NRT,285.6,0.77,N
24.46881,102.54587,304.58,0.39,0.36,2023-03-29,1851,1,nominal,2.0NRT,286.12,0.81,N
24.46613,102.54147,299.44,0.39,0.36,2023-03-29,1851,1,nominal,2.0NRT,286.44,0.61,N
24.53636,102.07935,312.83,0.38,0.36,2023-03-29,1851,1,nominal,2.0NRT,284.79,1.02,N
25.83215,90.70019,304.73,0.47,0.64,2023-03-29,1851,1,nominal,2.0NRT,288.4,0.82,N
25.55556,93.67107,312.65,0.61,0.53,2023-03-29,1851,1,nominal,2.0NRT,285.72,2.69,N
25.54508,93.67658,300.9,0.61,0.53,2023-03-29,1851,1,nominal,2.0NRT,285.76,1.16,N
24.38471,102.47615,300.35,0.39,0.36,2023-03-29,1851,1,nominal,2.0NRT,284.53,1.08,N
25.73546,91.20107,303.3,0.44,0.62,2023-03-29,1851,1,nominal,2.0NRT,286.36,1.21,N
24.37036,102.48119,302.13,0.39,0.36,2023-03-29,1851,1,nominal,2.0NRT,285.65,0.73,N
24.36707,102.48055,322.95,0.39,0.36,2023-03-29,1851,1,nominal,2.0NRT,285.91,2.31,N
24.36439,102.47617,295.13,0.39,0.36,2023-03-29,1851,1,nominal,2.0NRT,284.08,0.31,N
24.72762,99.46941,335.74,0.43,0.38,2023-03-29,1851,1,nominal,2.0NRT,284.25,3.91,N
24.7365,99.32884,296.58,0.43,0.38,2023-03-29,1851,1,nominal,2.0NRT,284.4,0.83,N
25.26502,94.63319,301.67,0.52,0.5,2023-03-29,1851,1,nominal,2.0NRT,282.69,1.23,N
24.15496,102.92621,302.13,0.39,0.36,2023-03-29,1851,1,nominal,2.0NRT,285.76,0.86,N
25.2655,94.63214,298.78,0.52,0.5,2023-03-29,1851,1,nominal,2.0NRT,283.08,0.89,N
25.26506,94.63625,295.5,0.52,0.5,2023-03-29,1851,1,nominal,2.0NRT,283.08,0.89,N
24.19408,102.43293,299.25,0.39,0.36,2023-03-29,1851,1,nominal,2.0NRT,283.46,0.67,N
25.35297,92.87405,299.8,0.34,0.56,2023-03-29,1851,1,nominal,2.0NRT,286.7,0.58,N
24.49471,100.17387,299.57,0.41,0.37,2023-03-29,1851,1,nominal,2.0NRT,283.17,0.66,N
24.60737,98.71622,296.97,0.46,0.39,2023-03-29,1851,1,nominal,2.0NRT,284.36,0.59,N
24.01859,102.18915,298.23,0.38,0.36,2023-03-29,1851,1,nominal,2.0NRT,286.7,0.77,N
23.76581,103.66866,301.58,0.41,0.37,2023-03-29,1851,1,nominal,2.0NRT,285.44,0.75,N
24.32026,99.53602,328.05,0.42,0.38,2023-03-29,1853,1,nominal,2.0NRT,287.18,6.38,N
24.43932,98.49477,299.36,0.47,0.4,2023-03-29,1853,1,nominal,2.0NRT,287.23,0.92,N
24.50734,97.14198,306.19,0.55,0.42,2023-03-29,1853,1,nominal,2.0NRT,290.91,0.99,N
24.50349,97.14107,306.88,0.55,0.42,2023-03-29,1853,1,nominal,2.0NRT,290.77,0.99,N
24.53954,96.75178,304.32,0.38,0.43,2023-03-29,1853,1,nominal,2.0NRT,291.33,0.77,N
24.53911,96.7553,309.14,0.38,0.43,2023-03-29,1853,1,nominal,2.0NRT,291.61,0.9,N
24.67002,95.60726,300.55,0.45,0.47,2023-03-29,1853,1,nominal,2.0NRT,289.46,1.01,N
24.44555,97.22521,305.48,0.54,0.42,2023-03-29,1853,1,nominal,2.0NRT,291.46,1.42,N
24.42422,96.91205,308.25,0.56,0.43,2023-03-29,1853,1,nominal,2.0NRT,292.46,2.64,N
24.43298,96.70901,304.37,0.38,0.43,2023-03-29,1853,1,nominal,2.0NRT,289.05,0.64,N
24.51917,95.64639,301.2,0.44,0.46,2023-03-29,1853,1,nominal,2.0NRT,287.95,0.53,N
24.47903,96.00177,310.21,0.42,0.45,2023-03-29,1853,1,nominal,2.0NRT,289.9,1.38,N
23.4564,103.23263,300.06,0.4,0.37,2023-03-29,1853,1,nominal,2.0NRT,286.55,0.42,N
23.45307,103.23196,318.77,0.4,0.37,2023-03-29,1853,1,nominal,2.0NRT,288.37,1.57,N
24.35426,96.70602,318.48,0.38,0.43,2023-03-29,1853,1,nominal,2.0NRT,290.57,1.22,N
23.58741,102.03365,302.43,0.38,0.36,2023-03-29,1853,1,nominal,2.0NRT,290.31,0.79,N
24.42257,95.96616,313.23,0.42,0.45,2023-03-29,1853,1,nominal,2.0NRT,291.65,1.35,N
24.33921,96.31926,322.67,0.4,0.44,2023-03-29,1853,1,nominal,2.0NRT,292.89,2.56,N
23.18646,104.13133,296.92,0.42,0.38,2023-03-29,1853,1,nominal,2.0NRT,283.37,0.73,N
24.30829,96.30345,302.52,0.4,0.44,2023-03-29,1853,1,nominal,2.0NRT,291.42,0.36,N
24.2575,96.3113,311.48,0.4,0.44,2023-03-29,1853,1,nominal,2.0NRT,290.91,1.87,N
24.25704,96.31514,318.74,0.4,0.44,2023-03-29,1853,1,nominal,2.0NRT,293.16,1.73,N
24.16034,96.71483,326.72,0.57,0.43,2023-03-29,1853,1,nominal,2.0NRT,290.52,2.09,N
24.15756,96.71908,322.7,0.57,0.43,2023-03-29,1853,1,nominal,2.0NRT,290.63,3.56,N
24.19435,96.25428,310.34,0.4,0.45,2023-03-29,1853,1,nominal,2.0NRT,291.96,1.08,N
24.18544,96.25909,328.18,0.4,0.45,2023-03-29,1853,1,nominal,2.0NRT,293.75,2.63,N
24.10705,96.86528,306.3,0.56,0.43,2023-03-29,1853,1,nominal,2.0NRT,290.88,1.25,N
24.19243,95.80518,305.85,0.43,0.46,2023-03-29,1853,1,nominal,2.0NRT,292,1.48,N
24.01197,96.98902,300.5,0.55,0.43,2023-03-29,1853,1,nominal,2.0NRT,287.72,0.76,N
24.01117,96.99249,302.23,0.55,0.43,2023-03-29,1853,1,nominal,2.0NRT,287.79,1.11,N
24.02638,96.61369,301.73,0.38,0.44,2023-03-29,1853,1,nominal,2.0NRT,290.86,0.67,N
23.98042,96.8232,303.65,0.56,0.43,2023-03-29,1853,1,nominal,2.0NRT,292.96,1.32,N
23.84197,97.91399,297.61,0.49,0.4,2023-03-29,1853,1,nominal,2.0NRT,284.36,0.92,N
23.37992,100.96355,303.35,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,286.04,0.52,N
23.45411,100.42246,300.03,0.4,0.37,2023-03-29,1853,1,nominal,2.0NRT,284.09,0.46,N
23.97655,96.24239,303.68,0.4,0.44,2023-03-29,1853,1,nominal,2.0NRT,293.16,1.08,N
23.97071,96.18745,303.59,0.41,0.45,2023-03-29,1853,1,nominal,2.0NRT,293.08,0.71,N
24.04487,95.40777,300.35,0.45,0.47,2023-03-29,1853,1,nominal,2.0NRT,289.1,0.53,N
23.93341,96.22096,306.91,0.4,0.45,2023-03-29,1853,1,nominal,2.0NRT,293.63,1.78,N
23.97507,95.67895,302.47,0.44,0.46,2023-03-29,1853,1,nominal,2.0NRT,292.33,0.92,N
23.97464,95.68277,307.28,0.44,0.46,2023-03-29,1853,1,nominal,2.0NRT,292.89,0.92,N
23.96617,95.68167,302.79,0.44,0.46,2023-03-29,1853,1,nominal,2.0NRT,292.41,2.04,N
23.83089,96.73854,307.31,0.56,0.43,2023-03-29,1853,1,nominal,2.0NRT,292.94,1.29,N
23.83235,96.69246,329.4,0.57,0.43,2023-03-29,1853,1,nominal,2.0NRT,291.26,5.66,N
23.96647,95.67911,306.46,0.43,0.46,2023-03-29,1853,1,nominal,2.0NRT,293.2,1.83,N
23.98813,95.46065,299.94,0.45,0.47,2023-03-29,1853,1,nominal,2.0NRT,289.43,0.51,N
23.83208,96.73691,303.54,0.56,0.43,2023-03-29,1853,1,nominal,2.0NRT,292.95,1.8,N
23.82915,96.6962,327.68,0.57,0.43,2023-03-29,1853,1,nominal,2.0NRT,293.53,8.75,N
23.81952,96.74066,308.3,0.56,0.43,2023-03-29,1853,1,nominal,2.0NRT,292.01,1.72,N
23.73404,97.40859,301.54,0.52,0.41,2023-03-29,1853,1,nominal,2.0NRT,286.34,1.46,N
24.06411,94.51796,304.05,0.51,0.5,2023-03-29,1853,1,nominal,2.0NRT,291.26,0.86,N
23.84074,96.40563,302.1,0.39,0.44,2023-03-29,1853,1,nominal,2.0NRT,290.17,0.4,N
23.81061,96.41709,303.11,0.39,0.44,2023-03-29,1853,1,nominal,2.0NRT,290.83,0.88,N
24.02095,94.53211,307.43,0.51,0.5,2023-03-29,1853,1,nominal,2.0NRT,291.52,0.71,N
23.8245,96.16199,310.54,0.41,0.45,2023-03-29,1853,1,nominal,2.0NRT,292.87,0.83,N
23.66307,97.35748,305.97,0.52,0.42,2023-03-29,1853,1,nominal,2.0NRT,285.19,0.86,N
23.67091,97.06307,317.75,0.54,0.42,2023-03-29,1853,1,nominal,2.0NRT,291.91,2.59,N
23.842,95.60639,308.06,0.44,0.46,2023-03-29,1853,1,nominal,2.0NRT,293.12,1.58,N
23.83502,95.13221,307.14,0.47,0.48,2023-03-29,1853,1,nominal,2.0NRT,292.41,1.21,N
23.53821,97.34016,298.87,0.52,0.42,2023-03-29,1853,1,nominal,2.0NRT,284.59,1.09,N
23.53845,97.34276,302.95,0.52,0.41,2023-03-29,1853,1,nominal,2.0NRT,285.34,1.49,N
23.86158,94.45612,304.31,0.52,0.5,2023-03-29,1853,1,nominal,2.0NRT,291.38,1.45,N
23.79558,95.04381,302.64,0.47,0.48,2023-03-29,1853,1,nominal,2.0NRT,291.53,1.53,N
23.82773,94.46907,300.96,0.51,0.5,2023-03-29,1853,1,nominal,2.0NRT,289.56,0.61,N
23.74142,95.04954,305.15,0.47,0.48,2023-03-29,1853,1,nominal,2.0NRT,290.06,1.09,N
23.82719,94.02868,299.22,0.55,0.51,2023-03-29,1853,1,nominal,2.0NRT,287.99,1.27,N
23.76468,94.40768,304.74,0.52,0.5,2023-03-29,1853,1,nominal,2.0NRT,289.27,0.99,N
23.46841,96.77234,304.14,0.56,0.43,2023-03-29,1853,1,nominal,2.0NRT,283.8,1.19,N
23.42721,96.94213,299.96,0.54,0.42,2023-03-29,1853,1,nominal,2.0NRT,280.95,1.09,N
23.46406,96.44637,303.53,0.39,0.44,2023-03-29,1853,1,nominal,2.0NRT,290.74,0.45,N
23.46005,96.44579,302.68,0.39,0.44,2023-03-29,1853,1,nominal,2.0NRT,290.66,1.3,N
23.4596,96.44957,315.71,0.39,0.44,2023-03-29,1853,1,nominal,2.0NRT,291.21,0.91,N
23.45559,96.44897,303.63,0.39,0.44,2023-03-29,1853,1,nominal,2.0NRT,290.65,0.91,N
23.39405,96.85754,303.82,0.55,0.43,2023-03-29,1853,1,nominal,2.0NRT,283.88,1.2,N
23.39418,96.82376,302.02,0.55,0.43,2023-03-29,1853,1,nominal,2.0NRT,284.42,0.98,N
23.39373,96.85649,304.82,0.55,0.43,2023-03-29,1853,1,nominal,2.0NRT,283.74,1.23,N
23.73667,93.94698,299.7,0.55,0.51,2023-03-29,1853,1,nominal,2.0NRT,287.93,0.74,N
23.3941,96.82268,301.03,0.55,0.43,2023-03-29,1853,1,nominal,2.0NRT,284.51,0.86,N
23.37889,96.4622,307.53,0.39,0.44,2023-03-29,1853,1,nominal,2.0NRT,287.93,0.61,N
23.37844,96.46593,301.46,0.38,0.44,2023-03-29,1853,1,nominal,2.0NRT,287.93,0.61,N
23.3749,96.46159,314.37,0.39,0.44,2023-03-29,1853,1,nominal,2.0NRT,287.91,1.91,N
23.33227,96.7752,301.69,0.55,0.43,2023-03-29,1853,1,nominal,2.0NRT,285.1,0.87,N
23.61342,94.25665,306.21,0.53,0.5,2023-03-29,1853,1,nominal,2.0NRT,290.48,1.23,N
23.32418,96.67818,311.33,0.56,0.43,2023-03-29,1853,1,nominal,2.0NRT,289.31,2.14,N
23.58159,94.29263,303.57,0.52,0.5,2023-03-29,1853,1,nominal,2.0NRT,289.07,1.31,N
23.60657,94.00547,303.42,0.55,0.51,2023-03-29,1853,1,nominal,2.0NRT,289.39,1.55,N
23.58223,94.29131,303.81,0.52,0.5,2023-03-29,1853,1,nominal,2.0NRT,289.16,1.34,N
23.60808,93.83921,295.17,0.56,0.52,2023-03-29,1853,1,nominal,2.0NRT,284.05,1.19,N
